ID;VALOR_PARCELA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;VALOR_TOTAL;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_NAO_PAGAS;VALOR_TTN_PAGO;VALOR_TT_PAGO
44150;77,76;0;0;0;0;0;0;;;;;;;;;;466,56;6;6;0;0;466,56
44151;46,18;0;0;0;0;0;0;0;0;0;0;0;0;;;;554,16;12;12;0;0;554,16
44152;52,99;0;0;0;;;;;;;;;;;;;158,97;3;3;0;0;158,97
44153;17,31;0;0;0;0;0;;;;;;;;;;;86,55;5;5;0;0;86,55
44154;75,16;0;0;0;0;0;0;0;0;0;0;;;;;;751,6;10;10;0;0;751,6
44155;6,64;0;0;0;0;0;0;;;;;;;;;;39,84;6;6;0;0;39,84
44156;91,57;0;0;0;0;0;0;0;;;;;;;;;640,99;7;7;0;0;640,99
44157;41,73;0;0;0;0;;;;;;;;;;;;166,92;4;4;0;0;166,92
44158;159;0;0;0;0;0;;;;;;;;;;;795;5;5;0;0;795
44159;30,4;0;0;0;0;0;0;;;;;;;;;;182,4;6;6;0;0;182,4
44160;57,92;0;0;0;0;0;0;0;0;0;;;;;;;521,28;9;9;0;0;521,28
44161;42,21;0;0;0;0;0;;;;;;;;;;;211,05;5;5;0;0;211,05
44162;1899,2;0;;;;;;;;;;;;;;;1899,2;1;1;0;0;1899,2
44163;101,76;0;0;0;0;0;0;0;0;0;0;0;0;;;;1221,12;12;12;0;0;1221,12
44164;16,75;0;0;0;0;;;;;;;;;;;;67;4;4;0;0;67
44165;52,5;0;0;;;;;;;;;;;;;;105;2;2;0;0;105
44166;86,83;0;0;0;0;0;0;0;0;0;0;0;;;;;955,13;11;11;0;0;955,13
44167;81;0;0;0;0;0;0;0;0;0;0;;;;;;810;10;10;0;0;810
44168;202,21;0;0;0;0;;;;;;;;;;;;808,84;4;4;0;0;808,84
44169;174,21;0;0;0;0;0;;;;;;;;;;;871,05;5;5;0;0;871,05
44170;13,33;0;0;0;0;0;0;;;;;;;;;;79,98;6;6;0;0;79,98
44171;37,16;0;0;0;;;;;;;;;;;;;111,48;3;3;0;0;111,48
44172;79,89;0;0;0;0;0;0;0;0;0;0;;;;;;798,9;10;10;0;0;798,9
44173;94,65;0;0;0;0;0;0;0;;;;;;;;;662,55;7;7;0;0;662,55
44174;50,7;0;0;0;0;0;0;0;0;0;0;;;;;;507;10;10;0;0;507
44175;35,07;0;0;0;;;;;;;;;;;;;105,21;3;3;0;0;105,21
44176;65,16;0;0;0;0;0;0;;;;;;;;;;390,96;6;6;0;0;390,96
44177;41,58;0;0;0;0;0;0;0;0;0;0;;;;;;415,8;10;10;0;0;415,8
44178;123,16;0;0;0;;;;;;;;;;;;;369,48;3;3;0;0;369,48
44179;25;0;0;0;0;0;0;;;;;;;;;;150;6;6;0;0;150
44180;38,18;0;0;0;0;0;;;;;;;;;;;190,9;5;5;0;0;190,9
44181;55,65;0;0;0;0;0;0;0;0;0;0;0;0;;;;667,8;12;12;0;0;667,8
44182;21,56;0;0;0;0;0;;;;;;;;;;;107,8;5;5;0;0;107,8
44183;66,13;0;0;0;0;0;0;0;0;0;0;;;;;;661,3;10;10;0;0;661,3
44184;137,46;0;0;0;;;;;;;;;;;;;412,38;3;3;0;0;412,38
44185;77,63;0;0;0;0;0;0;;;;;;;;;;465,78;6;6;0;0;465,78
44186;75,13;0;0;0;0;0;0;0;0;0;0;;;;;;751,3;10;10;0;0;751,3
44187;94;0;0;0;0;0;0;0;0;0;0;;;;;;940;10;10;0;0;940
44188;74,79;0;0;0;0;0;0;0;0;0;;;;;;;673,11;9;9;0;0;673,11
44189;13,75;0;0;0;0;;;;;;;;;;;;55;4;4;0;0;55
44190;87,97;0;0;0;0;0;0;0;0;0;0;0;0;;;;1055,64;12;12;0;0;1055,64
44191;27,33;0;0;0;0;0;0;;;;;;;;;;163,98;6;6;0;0;163,98
44192;60,41;0;0;0;0;0;0;0;0;0;;;;;;;543,69;9;9;0;0;543,69
44193;22,18;0;0;0;0;0;;;;;;;;;;;110,9;5;5;0;0;110,9
44194;126;0;0;0;0;0;0;0;0;0;0;;;;;;1260;10;10;0;0;1260
44195;79,61;0;0;0;0;0;0;0;0;0;0;;;;;;796,1;10;10;0;0;796,1
44196;69,49;0;0;0;;;;;;;;;;;;;208,47;3;3;0;0;208,47
44197;95,41;0;0;0;0;0;0;0;0;;;;;;;;763,28;8;8;0;0;763,28
44198;30,46;0;0;0;;;;;;;;;;;;;91,38;3;3;0;0;91,38
44199;134,73;0;0;0;0;0;;;;;;;;;;;673,65;5;5;0;0;673,65
44200;103,66;0;0;0;0;0;0;0;;;;;;;;;725,62;7;7;0;0;725,62
44201;38,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;582,75;15;15;0;0;582,75
44202;11,16;0;0;0;0;0;0;;;;;;;;;;66,96;6;6;0;0;66,96
44203;39,39;0;0;0;;;;;;;;;;;;;118,17;3;3;0;0;118,17
44204;169;0;;;;;;;;;;;;;;;169;1;1;0;0;169
44205;88,36;0;0;0;0;0;0;0;0;0;0;0;0;;;;1060,32;12;12;0;0;1060,32
44206;39,9;0;;;;;;;;;;;;;;;39,9;1;1;0;0;39,9
44207;77,27;0;0;0;0;0;0;0;0;;;;;;;;618,16;8;8;0;0;618,16
44208;58,74;0;0;0;0;0;0;0;0;0;0;;;;;;587,4;10;10;0;0;587,4
44209;35,49;0;0;0;0;0;0;;;;;;;;;;212,94;6;6;0;0;212,94
44210;58,62;0;0;0;0;0;0;0;0;0;0;0;0;;;;703,44;12;12;0;0;703,44
44211;26,33;0;0;0;0;0;0;;;;;;;;;;157,98;6;6;0;0;157,98
44212;121,86;0;0;0;0;0;0;0;0;0;0;;;;;;1218,6;10;10;0;0;1218,6
44213;125,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1878,9;15;15;0;0;1878,9
44214;11;0;;;;;;;;;;;;;;;11;1;1;0;0;11
44215;186,72;0;0;0;0;0;0;0;0;0;0;;;;;;1867,2;10;10;0;0;1867,2
44216;17,4;0;0;0;0;0;0;;;;;;;;;;104,4;6;6;0;0;104,4
44217;43;0;0;;;;;;;;;;;;;;86;2;2;0;0;86
44218;54,15;0;0;0;0;0;0;0;0;0;0;;;;;;541,5;10;10;0;0;541,5
44219;97,07;0;0;;;;;;;;;;;;;;194,14;2;2;0;0;194,14
44220;76,17;0;0;0;0;0;;;;;;;;;;;380,85;5;5;0;0;380,85
44221;22,2;0;0;0;0;0;;;;;;;;;;;111;5;5;0;0;111
44222;30,12;0;0;0;0;0;0;;;;;;;;;;180,72;6;6;0;0;180,72
44223;121,04;0;0;0;0;0;0;;;;;;;;;;726,24;6;6;0;0;726,24
44224;262,3;0;0;0;0;0;0;0;0;0;0;0;0;;;;3147,6;12;12;0;0;3147,6
44225;123,16;0;0;0;0;0;0;0;0;0;;;;;;;1108,44;9;9;0;0;1108,44
44226;177,16;0;0;0;0;0;0;;;;;;;;;;1062,96;6;6;0;0;1062,96
44227;47,86;0;0;0;0;0;;;;;;;;;;;239,3;5;5;0;0;239,3
44228;99;0;;;;;;;;;;;;;;;99;1;1;0;0;99
44229;117;0;0;0;0;0;;;;;;;;;;;585;5;5;0;0;585
44230;57;0;0;0;;;;;;;;;;;;;171;3;3;0;0;171
44231;63,99;0;0;0;0;0;0;0;0;0;0;;;;;;639,9;10;10;0;0;639,9
44232;10;0;0;0;0;0;;;;;;;;;;;50;5;5;0;0;50
44233;186,8;0;0;0;0;0;0;;;;;;;;;;1120,8;6;6;0;0;1120,8
44234;59,45;0;0;0;0;0;0;0;0;0;0;0;0;;;;713,4;12;12;0;0;713,4
44235;24,83;0;0;0;0;0;0;;;;;;;;;;148,98;6;6;0;0;148,98
44236;172,33;0;0;0;0;0;;;;;;;;;;;861,65;5;5;0;0;861,65
44237;16,9;0;0;0;0;0;0;;;;;;;;;;101,4;6;6;0;0;101,4
44238;95;0;;;;;;;;;;;;;;;95;1;1;0;0;95
44239;35,85;0;0;0;0;0;0;0;0;0;0;0;0;;;;430,2;12;12;0;0;430,2
44240;100,79;0;0;0;0;;;;;;;;;;;;403,16;4;4;0;0;403,16
44241;67,07;0;0;0;0;0;0;;;;;;;;;;402,42;6;6;0;0;402,42
44242;67;0;0;0;0;0;0;0;0;0;0;;;;;;670;10;10;0;0;670
44243;250,88;0;0;0;0;0;0;0;0;0;0;;;;;;2508,8;10;10;0;0;2508,8
44244;19,58;0;0;0;0;0;0;;;;;;;;;;117,48;6;6;0;0;117,48
44245;129,21;0;0;0;0;0;0;0;0;0;0;0;0;;;;1550,52;12;12;0;0;1550,52
44246;45,81;0;0;0;0;0;0;0;0;0;0;0;0;;;;549,72;12;12;0;0;549,72
44247;133,16;0;0;0;0;;;;;;;;;;;;532,64;4;4;0;0;532,64
44248;158,74;0;0;0;0;;;;;;;;;;;;634,96;4;4;0;0;634,96
44249;51,72;0;0;0;0;0;0;0;0;0;0;;;;;;517,2;10;10;0;0;517,2
44250;57,67;0;0;0;0;0;0;0;0;0;0;;;;;;576,7;10;10;0;0;576,7
44251;39,75;0;0;0;0;0;0;0;0;;;;;;;;318;8;8;0;0;318
44252;361,86;0;0;0;0;;;;;;;;;;;;1447,44;4;4;0;0;1447,44
44253;62,24;0;0;0;0;0;0;0;;;;;;;;;435,68;7;7;0;0;435,68
44254;68,76;0;0;0;0;0;0;0;0;0;0;0;0;;;;825,12;12;12;0;0;825,12
44255;17,75;0;0;0;0;;;;;;;;;;;;71;4;4;0;0;71
44256;139,35;0;0;0;0;0;0;;;;;;;;;;836,1;6;6;0;0;836,1
44257;118,88;0;0;0;0;0;0;0;0;0;0;;;;;;1188,8;10;10;0;0;1188,8
44258;48,6;0;0;0;0;0;0;0;0;;;;;;;;388,8;8;8;0;0;388,8
44259;119,67;0;0;0;0;0;0;;;;;;;;;;718,02;6;6;0;0;718,02
44260;32,01;0;0;0;0;0;0;0;0;;;;;;;;256,08;8;8;0;0;256,08
44261;23,85;0;0;0;0;0;;;;;;;;;;;119,25;5;5;0;0;119,25
44262;80,33;0;0;;;;;;;;;;;;;;160,66;2;2;0;0;160,66
44263;130,22;0;0;0;0;0;0;0;;;;;;;;;911,54;7;7;0;0;911,54
44264;164,69;0;0;0;0;0;0;0;0;0;0;0;0;;;;1976,28;12;12;0;0;1976,28
44265;89,96;0;0;0;0;0;0;0;0;;;;;;;;719,68;8;8;0;0;719,68
44266;81,38;0;0;0;0;0;0;0;0;0;0;;;;;;813,8;10;10;0;0;813,8
44267;148,75;0;0;0;0;0;0;0;0;0;0;0;0;;;;1785;12;12;0;0;1785
44268;89;0;;;;;;;;;;;;;;;89;1;1;0;0;89
44269;44,35;0;0;0;;;;;;;;;;;;;133,05;3;3;0;0;133,05
44270;36,22;0;0;;;;;;;;;;;;;;72,44;2;2;0;0;72,44
44271;239,46;0;0;0;0;0;0;0;0;0;0;0;0;;;;2873,52;12;12;0;0;2873,52
44272;15,9;0;0;0;0;0;0;;;;;;;;;;95,4;6;6;0;0;95,4
44273;288,22;0;0;0;0;0;;;;;;;;;;;1441,1;5;5;0;0;1441,1
44274;148,52;0;0;0;0;0;0;0;0;0;0;;;;;;1485,2;10;10;0;0;1485,2
44275;42,53;0;0;0;0;0;0;;;;;;;;;;255,18;6;6;0;0;255,18
44276;27;0;0;0;0;0;0;0;0;0;0;;;;;;270;10;10;0;0;270
44277;44,9;0;0;0;0;0;;;;;;;;;;;224,5;5;5;0;0;224,5
44278;139,48;0;0;0;0;0;0;0;0;0;0;;;;;;1394,8;10;10;0;0;1394,8
44279;86,63;0;0;;;;;;;;;;;;;;173,26;2;2;0;0;173,26
44280;117,83;0;0;0;0;0;0;0;0;0;;;;;;;1060,47;9;9;0;0;1060,47
44281;29,33;0;0;0;;;;;;;;;;;;;87,99;3;3;0;0;87,99
44282;54,76;0;0;0;0;0;0;;;;;;;;;;328,56;6;6;0;0;328,56
44283;75,54;0;0;0;0;0;0;0;0;0;0;0;0;;;;906,48;12;12;0;0;906,48
44284;136,58;0;0;0;0;0;0;0;0;0;0;0;0;;;;1638,96;12;12;0;0;1638,96
44285;98,32;0;0;0;0;0;0;;;;;;;;;;589,92;6;6;0;0;589,92
44286;92,24;0;0;0;0;0;0;0;0;0;0;0;0;;;;1106,88;12;12;0;0;1106,88
44287;54,82;0;0;0;0;0;0;0;;;;;;;;;383,74;7;7;0;0;383,74
44288;98,86;0;0;0;0;0;0;0;0;0;0;;;;;;988,6;10;10;0;0;988,6
44289;29,96;0;0;0;;;;;;;;;;;;;89,88;3;3;0;0;89,88
44290;54,13;0;0;0;0;0;0;0;0;0;0;;;;;;541,3;10;10;0;0;541,3
44291;39,4;0;0;0;0;0;0;0;0;0;0;0;0;;;;472,8;12;12;0;0;472,8
44292;16,31;0;0;0;0;0;0;;;;;;;;;;97,86;6;6;0;0;97,86
44293;63,93;0;0;0;0;0;0;;;;;;;;;;383,58;6;6;0;0;383,58
44294;11,83;0;0;0;0;0;0;;;;;;;;;;70,98;6;6;0;0;70,98
44295;69;0;0;0;0;0;0;0;0;0;0;0;0;;;;828;12;12;0;0;828
44296;178,54;0;0;0;0;;;;;;;;;;;;714,16;4;4;0;0;714,16
44297;76,33;0;0;0;;;;;;;;;;;;;228,99;3;3;0;0;228,99
44298;86,67;0;0;0;0;0;0;0;0;0;0;;;;;;866,7;10;10;0;0;866,7
44299;227,02;0;0;0;0;0;0;0;0;0;0;0;0;;;;2724,24;12;12;0;0;2724,24
44300;61,23;0;0;0;0;0;0;0;0;0;0;0;0;;;;734,76;12;12;0;0;734,76
44301;85,66;0;0;0;0;;;;;;;;;;;;342,64;4;4;0;0;342,64
44302;246,76;0;0;0;0;;;;;;;;;;;;987,04;4;4;0;0;987,04
44303;141,38;0;0;0;0;;;;;;;;;;;;565,52;4;4;0;0;565,52
44304;25;0;0;0;0;;;;;;;;;;;;100;4;4;0;0;100
44305;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;825;15;15;0;0;825
44306;67,35;0;0;0;0;0;0;;;;;;;;;;404,1;6;6;0;0;404,1
44307;221,58;0;0;0;0;0;0;0;0;0;0;;;;;;2215,8;10;10;0;0;2215,8
44308;116,82;0;0;0;0;0;0;0;0;0;0;0;0;;;;1401,84;12;12;0;0;1401,84
44309;159,21;0;0;0;0;0;0;;;;;;;;;;955,26;6;6;0;0;955,26
44310;959;0;;;;;;;;;;;;;;;959;1;1;0;0;959
44311;98,48;0;0;0;0;0;0;;;;;;;;;;590,88;6;6;0;0;590,88
44312;63,26;0;0;0;0;0;0;0;0;0;0;;;;;;632,6;10;10;0;0;632,6
44313;37,32;0;0;0;0;0;0;;;;;;;;;;223,92;6;6;0;0;223,92
44314;125,96;0;0;0;0;0;;;;;;;;;;;629,8;5;5;0;0;629,8
44315;62,4;0;0;0;0;0;0;;;;;;;;;;374,4;6;6;0;0;374,4
44316;38,91;0;0;0;0;0;0;;;;;;;;;;233,46;6;6;0;0;233,46
44317;23;0;0;0;;;;;;;;;;;;;69;3;3;0;0;69
44318;107,57;0;0;0;0;0;0;0;0;;;;;;;;860,56;8;8;0;0;860,56
44319;47,83;0;0;0;0;0;0;0;0;0;0;0;;;;;526,13;11;11;0;0;526,13
44320;99,16;1;;;;;;;;;;;;;;;99,16;1;0;1;99,16;0
44321;23;0;0;0;;;;;;;;;;;;;69;3;3;0;0;69
44322;78,48;0;0;0;0;0;0;0;0;0;0;;;;;;784,8;10;10;0;0;784,8
44323;68,58;0;0;0;0;0;0;0;0;0;0;;;;;;685,8;10;10;0;0;685,8
44324;61;0;0;0;0;0;0;0;0;0;0;;;;;;610;10;10;0;0;610
44325;144,92;0;;;;;;;;;;;;;;;144,92;1;1;0;0;144,92
44326;187,07;0;0;0;0;0;0;0;0;0;0;0;0;;;;2244,84;12;12;0;0;2244,84
44327;69,64;0;0;0;0;0;0;0;0;0;0;0;0;;;;835,68;12;12;0;0;835,68
44328;177,01;0;0;0;0;0;0;0;0;0;;;;;;;1593,09;9;9;0;0;1593,09
44329;57,15;0;0;0;0;;;;;;;;;;;;228,6;4;4;0;0;228,6
44330;26;0;;;;;;;;;;;;;;;26;1;1;0;0;26
44331;186,64;0;0;0;0;;;;;;;;;;;;746,56;4;4;0;0;746,56
44332;95;0;;;;;;;;;;;;;;;95;1;1;0;0;95
44333;136,59;0;0;0;0;0;0;0;0;0;0;;;;;;1365,9;10;10;0;0;1365,9
44334;23;0;0;0;;;;;;;;;;;;;69;3;3;0;0;69
44335;71;0;0;0;0;0;0;0;0;;;;;;;;568;8;8;0;0;568
44336;114,82;0;0;0;0;;;;;;;;;;;;459,28;4;4;0;0;459,28
44337;40,71;0;0;0;0;0;0;0;0;0;0;0;0;;;;488,52;12;12;0;0;488,52
44338;151,78;0;0;0;0;0;;;;;;;;;;;758,9;5;5;0;0;758,9
44339;49,8;0;0;;;;;;;;;;;;;;99,6;2;2;0;0;99,6
44340;143,78;0;0;0;0;;;;;;;;;;;;575,12;4;4;0;0;575,12
44341;83,85;0;0;0;0;0;0;0;;;;;;;;;586,95;7;7;0;0;586,95
44342;111,17;0;0;0;0;0;0;;;;;;;;;;667,02;6;6;0;0;667,02
44343;15;0;0;0;0;;;;;;;;;;;;60;4;4;0;0;60
44344;144,46;0;0;;;;;;;;;;;;;;288,92;2;2;0;0;288,92
44345;42;0;0;0;0;0;0;;;;;;;;;;252;6;6;0;0;252
44346;98,83;0;0;0;0;0;;;;;;;;;;;494,15;5;5;0;0;494,15
44347;223,35;0;0;0;0;0;0;;;;;;;;;;1340,1;6;6;0;0;1340,1
44348;80,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1213,95;15;15;0;0;1213,95
44349;24,9;0;0;0;0;0;0;0;0;0;0;;;;;;249;10;10;0;0;249
44350;43;0;0;0;;;;;;;;;;;;;129;3;3;0;0;129
44351;87,67;0;0;0;0;0;0;0;0;0;;;;;;;789,03;9;9;0;0;789,03
44352;30;0;;;;;;;;;;;;;;;30;1;1;0;0;30
44353;145,47;0;0;;;;;;;;;;;;;;290,94;2;2;0;0;290,94
44354;83,02;0;0;0;0;0;0;0;0;0;0;0;0;;;;996,24;12;12;0;0;996,24
44355;123,83;0;0;0;0;0;0;0;0;0;0;0;0;;;;1485,96;12;12;0;0;1485,96
44356;170,37;0;0;0;0;0;;;;;;;;;;;851,85;5;5;0;0;851,85
44357;18,9;0;0;0;0;0;0;;;;;;;;;;113,4;6;6;0;0;113,4
44358;37;0;0;0;;;;;;;;;;;;;111;3;3;0;0;111
44359;29;0;0;0;0;0;0;;;;;;;;;;174;6;6;0;0;174
44360;67,27;0;0;0;0;0;0;;;;;;;;;;403,62;6;6;0;0;403,62
44361;101,9;0;;;;;;;;;;;;;;;101,9;1;1;0;0;101,9
44362;77,11;0;0;0;0;0;0;;;;;;;;;;462,66;6;6;0;0;462,66
44363;141,48;0;0;0;0;;;;;;;;;;;;565,92;4;4;0;0;565,92
44364;17,66;0;0;0;0;0;0;;;;;;;;;;105,96;6;6;0;0;105,96
44365;240,69;0;;;;;;;;;;;;;;;240,69;1;1;0;0;240,69
44366;60,85;0;0;0;0;0;0;0;0;0;0;0;0;;;;730,2;12;12;0;0;730,2
44367;58,27;0;0;0;0;0;0;0;0;0;0;0;0;;;;699,24;12;12;0;0;699,24
44368;121,7;0;0;0;0;0;0;0;0;0;0;;;;;;1217;10;10;0;0;1217
44369;129,69;0;0;0;0;;;;;;;;;;;;518,76;4;4;0;0;518,76
44370;135;0;0;0;;;;;;;;;;;;;405;3;3;0;0;405
44371;24,04;0;0;0;0;0;0;;;;;;;;;;144,24;6;6;0;0;144,24
44372;98,24;0;0;0;0;0;0;0;0;0;0;0;0;;;;1178,88;12;12;0;0;1178,88
44373;106,47;0;0;0;0;0;;;;;;;;;;;532,35;5;5;0;0;532,35
44374;49,75;0;0;0;0;;;;;;;;;;;;199;4;4;0;0;199
44375;107,66;0;0;0;;;;;;;;;;;;;322,98;3;3;0;0;322,98
44376;137,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;1648,44;12;12;0;0;1648,44
44377;29;0;0;0;0;0;0;0;0;0;0;;;;;;290;10;10;0;0;290
44378;29,9;0;;;;;;;;;;;;;;;29,9;1;1;0;0;29,9
44379;34,2;0;0;0;0;0;0;0;0;0;0;0;0;;;;410,4;12;12;0;0;410,4
44380;152,84;0;0;0;0;0;0;0;0;0;0;;;;;;1528,4;10;10;0;0;1528,4
44381;10,5;0;0;0;0;0;0;;;;;;;;;;63;6;6;0;0;63
44382;13,32;0;0;0;0;0;0;;;;;;;;;;79,92;6;6;0;0;79,92
44383;32,83;0;0;0;0;;;;;;;;;;;;131,32;4;4;0;0;131,32
44384;77,42;0;0;0;0;0;0;0;0;0;0;;;;;;774,2;10;10;0;0;774,2
44385;51;0;0;0;0;0;;;;;;;;;;;255;5;5;0;0;255
44386;63,35;0;0;0;0;0;0;0;0;0;0;;;;;;633,5;10;10;0;0;633,5
44387;7,8;0;0;0;0;0;;;;;;;;;;;39;5;5;0;0;39
44388;27,49;0;0;;;;;;;;;;;;;;54,98;2;2;0;0;54,98
44389;50,75;0;0;0;0;0;0;0;0;0;0;0;0;;;;609;12;12;0;0;609
44390;12,83;0;0;0;0;0;0;;;;;;;;;;76,98;6;6;0;0;76,98
44391;189,5;0;0;;;;;;;;;;;;;;379;2;2;0;0;379
44392;71,88;0;0;0;0;;;;;;;;;;;;287,52;4;4;0;0;287,52
44393;70,75;0;0;0;0;0;0;0;0;0;0;;;;;;707,5;10;10;0;0;707,5
44394;53,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;640,44;12;12;0;0;640,44
44395;67,11;0;0;0;0;0;0;0;0;0;0;0;0;;;;805,32;12;12;0;0;805,32
44396;49,18;0;0;0;;;;;;;;;;;;;147,54;3;3;0;0;147,54
44397;84,85;0;0;0;0;0;;;;;;;;;;;424,25;5;5;0;0;424,25
44398;63,62;0;0;0;0;0;0;0;0;0;0;0;0;;;;763,44;12;12;0;0;763,44
44399;35,2;0;0;0;0;0;0;;;;;;;;;;211,2;6;6;0;0;211,2
44400;79,07;0;0;0;0;0;0;0;0;0;0;0;0;;;;948,84;12;12;0;0;948,84
44401;70,58;0;0;0;0;0;0;0;0;0;0;0;;;;;776,38;11;11;0;0;776,38
44402;132,2;0;0;0;0;0;0;0;0;0;0;0;0;;;;1586,4;12;12;0;0;1586,4
44403;289,53;0;0;0;;;;;;;;;;;;;868,59;3;3;0;0;868,59
44404;10,47;0;0;0;0;0;0;;;;;;;;;;62,82;6;6;0;0;62,82
44405;11,63;0;0;0;;;;;;;;;;;;;34,89;3;3;0;0;34,89
44406;156,39;0;0;0;0;0;0;0;0;0;;;;;;;1407,51;9;9;0;0;1407,51
44407;110,43;0;0;0;0;0;0;0;0;0;0;0;0;;;;1325,16;12;12;0;0;1325,16
44408;62,11;0;0;0;0;0;;;;;;;;;;;310,55;5;5;0;0;310,55
44409;94,34;0;0;0;0;0;0;0;0;0;0;;;;;;943,4;10;10;0;0;943,4
44410;64,83;0;0;;;;;;;;;;;;;;129,66;2;2;0;0;129,66
44411;138,11;0;0;0;0;0;0;0;0;0;0;;;;;;1381,1;10;10;0;0;1381,1
44412;41,52;0;0;0;0;0;0;0;0;0;0;;;;;;415,2;10;10;0;0;415,2
44413;63;0;0;0;0;;;;;;;;;;;;252;4;4;0;0;252
44414;73;0;0;0;0;0;0;;;;;;;;;;438;6;6;0;0;438
44415;169,19;0;0;0;0;0;0;0;0;0;;;;;;;1522,71;9;9;0;0;1522,71
44416;52,48;0;0;0;0;0;0;0;0;0;0;;;;;;524,8;10;10;0;0;524,8
44417;28,35;0;0;0;;;;;;;;;;;;;85,05;3;3;0;0;85,05
44418;2000;0;;;;;;;;;;;;;;;2000;1;1;0;0;2000
44419;53,15;0;0;0;0;0;0;0;0;0;0;;;;;;531,5;10;10;0;0;531,5
44420;119;0;;;;;;;;;;;;;;;119;1;1;0;0;119
44421;113,41;0;0;0;0;;;;;;;;;;;;453,64;4;4;0;0;453,64
44422;154,68;0;0;0;0;0;;;;;;;;;;;773,4;5;5;0;0;773,4
44423;99,77;0;0;0;0;0;0;0;0;;;;;;;;798,16;8;8;0;0;798,16
44424;35;0;;;;;;;;;;;;;;;35;1;1;0;0;35
44425;136,33;0;0;0;0;;;;;;;;;;;;545,32;4;4;0;0;545,32
44426;75;0;0;0;0;0;0;0;0;0;0;;;;;;750;10;10;0;0;750
44427;15,16;0;0;0;0;0;0;;;;;;;;;;90,96;6;6;0;0;90,96
44428;142,86;0;0;0;0;0;0;0;0;0;0;0;0;;;;1714,32;12;12;0;0;1714,32
44429;139,38;0;0;0;0;;;;;;;;;;;;557,52;4;4;0;0;557,52
44430;134,01;0;0;0;0;0;0;0;0;0;0;;;;;;1340,1;10;10;0;0;1340,1
44431;101,55;0;0;0;0;0;0;0;0;0;0;;;;;;1015,5;10;10;0;0;1015,5
44432;80,98;0;0;0;0;0;0;0;0;0;0;0;0;;;;971,76;12;12;0;0;971,76
44433;76,1;0;0;0;0;0;0;0;0;0;0;;;;;;761;10;10;0;0;761
44434;151,73;0;0;0;0;0;0;;;;;;;;;;910,38;6;6;0;0;910,38
44435;14,95;0;0;;;;;;;;;;;;;;29,9;2;2;0;0;29,9
44436;70,47;0;0;0;0;0;0;0;0;0;0;;;;;;704,7;10;10;0;0;704,7
44437;105,27;0;0;0;0;0;0;0;0;0;0;;;;;;1052,7;10;10;0;0;1052,7
44438;206,13;0;0;0;0;0;;;;;;;;;;;1030,65;5;5;0;0;1030,65
44439;79,07;0;0;0;0;0;0;0;0;0;0;0;0;;;;948,84;12;12;0;0;948,84
44440;58,93;0;0;0;0;0;0;;;;;;;;;;353,58;6;6;0;0;353,58
44441;973,87;0;0;;;;;;;;;;;;;;1947,74;2;2;0;0;1947,74
44442;97,31;0;0;0;0;;;;;;;;;;;;389,24;4;4;0;0;389,24
44443;193,46;0;0;0;0;0;0;0;0;0;0;0;0;;;;2321,52;12;12;0;0;2321,52
44444;70,6;0;0;0;0;0;;;;;;;;;;;353;5;5;0;0;353
44445;12,9;0;0;0;0;0;;;;;;;;;;;64,5;5;5;0;0;64,5
44446;109;0;;;;;;;;;;;;;;;109;1;1;0;0;109
44447;127,46;0;0;0;0;;;;;;;;;;;;509,84;4;4;0;0;509,84
44448;18,5;0;0;0;0;0;0;;;;;;;;;;111;6;6;0;0;111
44449;97,3;0;0;;;;;;;;;;;;;;194,6;2;2;0;0;194,6
44450;80,69;0;0;0;0;0;0;0;0;0;0;;;;;;806,9;10;10;0;0;806,9
44451;376,12;0;0;0;0;0;;;;;;;;;;;1880,6;5;5;0;0;1880,6
44452;41,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622,95;15;15;0;0;622,95
44453;45,44;0;0;0;0;0;0;0;0;;;;;;;;363,52;8;8;0;0;363,52
44454;28,25;0;0;0;0;0;0;0;0;0;0;;;;;;282,5;10;10;0;0;282,5
44455;91;0;0;0;0;0;0;0;0;0;0;;;;;;910;10;10;0;0;910
44456;46,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;694,95;15;15;0;0;694,95
44457;66,08;0;0;0;0;0;0;0;0;0;0;;;;;;660,8;10;10;0;0;660,8
44458;33,75;0;0;0;0;;;;;;;;;;;;135;4;4;0;0;135
44459;117,37;0;0;0;0;0;0;0;0;0;0;0;0;;;;1408,44;12;12;0;0;1408,44
44460;68,38;0;0;0;0;;;;;;;;;;;;273,52;4;4;0;0;273,52
44461;39,33;0;0;0;0;0;0;0;0;0;0;0;0;;;;471,96;12;12;0;0;471,96
44462;46,34;0;0;0;0;0;0;0;0;0;0;0;0;;;;556,08;12;12;0;0;556,08
